iteration,t_ff,t_pr,t_min
45,0.001345099999980448,0.0018448999999236548,0.03536789999998291
46,0.001524099999869577,0.04592370000000301,0.025149600000077044
47,0.001961700000038036,0.05760140000006686,0.020980499999950553
48,0.001051000000188651,0.0023280000000340806,0.06064630000014404
49,0.001381599999831451,0.041758800000025076,0.0225455999998303
50,0.0014842000000498956,0.002952499999992142,0.02722819999985404
51,0.0008597000000918342,0.05582589999994525,0.016498500000125205
52,0.0010503999999400548,0.043610599999965416,0.018783100000064223
53,0.0007009999999354477,0.0011637999998583837,0.02672559999996338
54,0.0011950000000524597,0.001860800000031304,0.025195000000167056
55,0.001170699999875069,0.04311779999989085,0.034687999999960084
56,0.001354300000002695,0.0016006999999262916,0.03436039999996865
57,0.0012825999999677151,0.002140499999995882,0.03226930000005268
58,0.0012818000000152097,0.04495539999993525,0.035856400000056965
59,0.0008906000000479253,0.0019667999999910535,0.030351599999903556
60,0.0006685000000743457,0.0013972000001558627,0.028122300000177347
61,0.0011280999999598862,0.03898269999990589,0.029063100000030317
62,0.0010138000000097236,0.06435549999991963,0.020426399999905698
63,0.0012878999998520158,0.038145800000165764,0.03611290000003464
64,0.0011947000000418484,0.0019118000000162283,0.03369309999993675
65,0.0015779000000293308,0.03764909999995325,0.04817060000004858
66,0.0010254999999688152,0.0017278000000260363,0.02837479999993775
67,0.001344900000049165,0.04461330000003727,0.0246885999999904
68,0.0013860999999906198,0.043520500000113316,0.03931450000004588
69,0.0010990999999194173,0.04711239999983263,0.026725800000122035
70,0.0014798999998220097,0.044173000000000684,0.036801700000069104
71,0.0012979000000541419,0.04566750000003594,0.024278600000116057
72,0.001121000000011918,0.05231190000017705,0.011979399999972884
73,0.0010408999999071966,0.0019684999999753927,0.034073799999987386
74,0.0011276999998699466,0.0024456999999529216,0.04149719999986701
75,0.0010509999999612774,0.03645689999984825,0.02758910000011383
76,0.0009618999999929656,0.039972199999965596,0.017393899999888163
77,0.0012953999998899235,0.0487310000000889,0.026769500000000335
78,0.001434499999959371,0.0020346000001154607,0.03833940000004077
79,0.00091999999995096,0.0015269000000444066,0.024216500000193264
80,0.0014628999999786174,0.03946389999987332,0.03673959999991894
81,0.000650799999903029,0.0017286999998304964,0.021884800000179894
82,0.0006435999998757325,0.0007512999998198211,0.010659600000053615
83,0.0011032000002160203,0.04148289999989174,0.03834410000013122
84,0.0013303000000632892,0.0019786000000294734,0.048989200000050914
85,0.0011269999999967695,0.002647699999897668,0.03583570000000691
86,0.001208199999837234,0.05065300000001116,0.025334200000088458
87,0.001706499999954758,0.039805699999988065,0.026953300000059244
88,0.0008299999999508145,0.04674690000001647,0.019091200000048048
89,0.0011719999999968422,0.0015517000001636916,0.026058100000000195
90,0.0011081000000103813,0.05713839999998527,0.03513210000005529
91,0.001521299999922121,0.03270100000008824,0.02973029999998289
92,0.001387999999906242,0.044037599999910526,0.034156599999960235
93,0.001040299999885974,0.001726100000041697,0.04026639999983672
94,0.0012165000000550208,0.05019880000008925,0.013425599999891347
95,0.0008465999999316409,0.0015878000001521286,0.023831400000062786
96,0.0013574999998127169,0.04366329999993468,0.024152500000127475
97,0.0011342999998760206,0.0020480999999108462,0.028898199999957797
98,0.001207799999974668,0.03257800000005773,0.03502709999997933
99,0.0009428999999272492,0.05870460000005551,0.012428799999952389
100,0.0012443000000530446,0.03182629999992059,0.020186099999818907
