iteration,t_ff,t_pr,t_min
1,0.009086300000035408,0.8745506000000205,1.014009200000146
2,0.011568099999976766,0.6429951000000074,0.5815657999999075
3,0.013099300000021685,0.7305493999999726,0.8536528999998154
4,0.011566899999934321,0.009541400000216527,0.9397285000000011
5,0.006947800000034476,0.009553500000038184,0.6179113000000598
6,0.011070599999811748,0.7854431000000659,0.9294544000001679
7,0.012123399999836693,0.8318212000001495,0.910987200000136
8,0.008345800000142845,0.009205500000007305,0.6725690999999188
9,0.00955429999999069,0.8840506000001369,0.800217800000155
10,0.008881799999926443,0.009787500000129512,0.9362705999999434
11,0.010736199999882956,0.7823697999999695,0.8933534000000236
12,0.010495700000092256,0.7769303000000036,0.7342309999999088
13,0.012286499999845546,0.6356554000001324,0.9904784000000291
14,0.010195499999781532,0.5471482000000378,0.9308676999999079
15,0.012285000000019863,0.5708546000000752,1.0168370000001232
16,0.009353799999871626,0.009724399999868183,0.8498544999999922
17,0.010051799999928335,0.6909700999999586,1.069252699999879
18,0.013037700000040786,0.49113919999990685,1.116116300000158
19,0.012709200000017518,0.014468200000010256,1.0712049999999635
20,0.01120109999988017,0.6408770000000459,0.8136129999998047
21,0.009340500000007523,0.7266499999998359,0.9467190000000301
22,0.009814199999937046,0.8480643000000327,0.6587681000000885
23,0.009285199999794713,0.006552800000008574,0.7687458999998853
24,0.011179900000115595,0.013823000000002139,1.0563772000000426
25,0.009614099999907921,0.6623175999998239,0.9427522000000863
26,0.009098100000073828,0.010257400000000416,1.0185148999999
27,0.010738299999957235,0.01448419999996986,1.0908728999997948
28,0.008514399999967281,0.7014280000000781,0.9047332000000097
29,0.01193890000013198,0.013445799999999508,1.2622718000000077
30,0.011145599999963451,0.013025799999923038,1.0067120999999588
31,0.0059767999998712185,0.007630900000094698,0.7449463999998898
32,0.009186699999872872,0.6302845999998681,1.1966909000000214
33,0.01126139999996667,0.7307298999999148,0.6521804999999858
34,0.010614900000064154,0.011765100000047823,1.272907099999884
35,0.008712800000012066,0.8431568999999399,0.6239520000001448
36,0.012047200000097291,0.9042093000000477,0.9411474000000908
37,0.01252159999989999,0.01288909999993848,1.065503599999829
38,0.008557500000051732,0.007614500000045155,1.0031350000001567
39,0.0115266000000247,0.4956293000000187,1.0732970999999907
40,0.012444899999991321,0.013357099999893762,1.0155373000000054
41,0.01048040000000583,0.6797040999999808,0.9264689999999973
42,0.009939699999904406,0.010704400000122405,0.8631854999998723
43,0.007964500000070984,0.010011800000029325,0.7303891000001386
44,0.0072027999999590975,0.009248700000171084,0.9839528999998493
45,0.008283699999992677,0.009311799999977666,0.8630189999998947
46,0.009156900000107271,0.8075467999999546,0.6388864999998987
47,0.009019000000080268,0.011993300000085583,0.8958728999998584
48,0.006065900000066904,0.008456600000045,0.8654986000001372
49,0.006599600000072314,0.008355400000027657,0.7244828000000325
50,0.013850100000126986,0.5218414999999368,1.091019899999992
51,0.008602500000051805,0.01106379999987439,0.8449883999999201
52,0.010372499999903084,0.8445375999999669,0.640261899999814
53,0.010113699999919845,0.9166060999998535,0.7549561999999241
54,0.00967369999989387,0.8129390000001422,0.8235658999999487
55,0.007763099999920087,0.008810500000208776,0.801258000000189
56,0.00797380000017256,0.008985599999959959,0.8939519000000473
57,0.011933199999930366,0.6597376999998232,0.9182230999999774
58,0.00795509999989008,0.7224669999998241,0.8587410000000091
59,0.012142499999981737,0.4724413999999797,0.8179843000000346
60,0.008019699999977092,0.8559439000000566,0.9394560000000638
61,0.01093130000003839,0.013038999999935186,1.0773452999999336
62,0.008463399999982357,0.009086000000024796,0.6412087000001065
63,0.007239600000048085,0.009847199999967415,0.8799601000000621
64,0.009592800000064017,0.010917100000142455,1.0273925999999847
65,0.009858000000122047,0.007869399999890447,0.5999539999997978
66,0.011516799999981231,0.7809346999999889,1.1662946999999804
67,0.009668499999861524,0.8092280000000756,0.7046057999998538
68,0.01024649999999383,0.7172858999999789,0.7739159999998719
69,0.012563499999941996,0.014209400000027017,0.9161142000000382
70,0.008432400000174312,0.010913599999867074,1.0071752999999717
71,0.00999550000005911,0.010415299999976924,0.9610861999999543
72,0.013457600000037928,0.7157383999999638,1.0972188999999162
73,0.011973599999919315,0.8210576000001311,0.8115880999998808
74,0.01117999999996755,0.6408504999999423,0.7118908999998439
75,0.013312699999914912,0.7322370000001683,0.9782127999999375
76,0.011613600000146107,0.5166713999999502,1.1741168000000926
77,0.011102200000095763,0.7705596999999216,0.8241914000000179
78,0.01147080000009737,0.8138535000000502,0.7476744000000508
79,0.012028600000121514,0.7312511000000086,0.9488032000001567
80,0.009811599999920873,0.007873799999970288,0.9554989999999179
81,0.010973499999863634,0.009219499999971958,0.691989299999932
82,0.008911900000157402,0.012070300000004863,0.8710829000001468
83,0.009928800000125193,0.9488481999999294,0.6136122000000341
84,0.010755600000038612,0.011259500000051048,1.0530692999998337
85,0.011266299999988405,0.7462921999999708,1.030131499999925
86,0.008247499999924912,0.9242326999999477,0.6154340000000502
87,0.007192600000053062,0.00891940000019531,0.898471999999856
88,0.010889299999917057,0.014779600000110804,1.032120599999871
89,0.007323799999994662,0.0082431999999244,0.8384669999998096
90,0.010139299999991636,0.012235200000077384,1.1197715000000699
91,0.01090369999997165,0.6189881999998761,1.1029403000000002
92,0.010534500000176195,0.8442032000000381,0.9651489000000311
93,0.011529900000141424,0.5776227999999719,1.1430617000000893
94,0.010910299999977724,0.8231501999998727,0.6892405999999482
95,0.010711700000001656,0.01088930000014443,0.7706865000000107
96,0.010467500000004293,0.014422499999909633,1.2570258999999169
97,0.010525300000153948,0.012304099999937534,0.864413999999897
98,0.011354699999856166,0.7701196000000436,1.003412600000047
99,0.010922100000016144,0.7857607999999345,0.7522816999999122
100,0.014723499999945489,0.8356194999998934,0.8286583000001428
