iteration,t_ff,t_pr,t_min
1,0.0635973999997077,0.04880159999993339,10.042239699999755
2,0.06720990000030724,0.036438799999814364,10.1555472
3,0.07569929999999658,5.507139199999983,12.633198200000152
4,0.048388600000180304,0.027765499999986787,9.454657199999929
5,0.08282779999990453,3.7255724999999984,10.16997309999988
6,0.06291509999982736,0.0506454000001213,14.164127600000029
7,0.07403299999987212,0.04857049999964147,14.913857199999711
8,0.06100349999996979,0.03688689999989947,9.005303300000378
9,0.09123180000005959,6.298051899999791,11.877638699999807
10,0.08445019999999204,5.424816499999906,11.675233100000241
11,0.0669742000000042,0.036983199999667704,11.837439399999766
12,0.07803030000013678,4.392795700000079,10.813798600000155
13,0.07564480000019103,4.878975799999807,12.234557199999927
14,0.08161879999988741,0.05227709999962826,13.791872499999954
15,0.06826719999980924,0.04727390000016385,10.076155799999924
16,0.05255799999986266,0.03469940000013594,8.132189100000232
17,0.09133500000007189,0.06487430000015593,11.96813629999997
18,0.07176239999989775,5.7211035999998785,11.448697700000139
19,0.0704462999997304,0.05113699999992605,10.825940400000036
20,0.05590750000010303,0.03757820000009815,10.138032600000315
21,0.07571950000010474,5.397946999999931,10.98616579999998
22,0.07353909999983443,4.106507199999669,11.218299000000115
23,0.07082050000008167,6.5293603000000076,10.968651099999988
24,0.05310339999959979,0.036137699999926554,11.581832500000019
25,0.08306339999990087,4.040111499999966,12.36574070000006
26,0.06896959999994579,6.732286699999804,9.323622500000056
27,0.0687591999999313,0.05129650000026231,10.761244199999965
28,0.06417420000025231,0.04982220000010784,11.875643800000034
29,0.06495339999992211,0.04158510000024762,10.024205599999732
30,0.07550750000018525,5.514566599999853,11.097486199999821
31,0.07076619999998002,5.38524069999994,14.23724409999977
32,0.0761384000002181,5.963013899999623,9.194412100000136
33,0.04656100000011065,0.032398100000136765,9.45654310000009
34,0.07072540000035588,0.03541479999967123,12.124165600000197
35,0.06722300000001269,0.042628700000022945,10.477748899999824
36,0.08100009999998292,4.956286399999954,10.446780599999784
37,0.06871040000032735,0.04088750000028085,9.691867399999865
38,0.07691070000009859,0.04299749999972846,9.994074900000214
39,0.047784099999717,0.028111299999636685,9.873673300000064
40,0.07497510000030161,3.5817360999999437,11.111660299999585
41,0.07179510000014488,0.049231999999847176,12.900850999999875
42,0.07110009999996691,0.04909399999996822,11.31342020000011
43,0.07938609999973778,0.053025199999865436,12.172198499999922
44,0.07261860000016895,0.05234770000015487,10.382928099999845
45,0.07665749999978289,0.041685900000175025,9.022386299999653
46,0.06947319999972024,0.05582380000032572,10.295478300000013
47,0.07273820000000342,4.419374500000231,10.249285799999598
48,0.058823299999858136,0.037638499999957276,10.203743600000053
49,0.07256039999992936,5.946825600000011,11.450161199999911
50,0.05897789999971792,0.0470405999999457,9.633015799999612
51,0.0729708999997456,0.049810600000000704,10.458585100000164
52,0.06139089999987846,0.03638490000003003,12.497915700000249
53,0.06723499999998239,4.572187799999938,12.054570700000113
54,0.05094600000029459,0.03723089999994045,11.174605000000156
55,0.05038390000026993,0.030110400000012305,11.529794000000038
56,0.0785240000000158,3.950770299999931,11.009630300000026
57,0.07453780000014376,0.04622399999971094,10.24320089999992
58,0.05105120000007446,0.03349849999995058,8.749093500000072
59,0.06279689999973925,0.04149229999984527,10.160371100000248
60,0.08312979999982417,3.8540797999999086,9.461931599999843
61,0.07305840000026365,3.9214907000000494,11.851213899999948
62,0.05489320000015141,0.03777049999962401,10.572362899999916
63,0.07487919999994119,5.0065395000001445,10.298089899999923
64,0.08375720000003639,5.476750799999991,15.293525899999622
65,0.08033149999982925,5.107511199999863,10.11295680000012
66,0.07836309999993318,5.408472500000244,12.483520300000237
67,0.07143320000022868,0.058594300000095245,12.780244700000367
68,0.09139839999988908,0.06170780000002196,11.150228499999685
69,0.055396100000052684,0.037663699999939126,8.878655299999991
70,0.06128289999969638,0.03542840000000069,11.28151939999998
71,0.06949040000017703,0.06379969999989044,10.617428700000346
72,0.07017410000025848,4.527310500000112,12.635222100000192
73,0.0710082999999031,0.05025759999989532,14.537052799999856
74,0.07831360000000132,7.150998500000242,11.773924999999963
75,0.08102040000039779,4.367899299999863,10.680558900000051
76,0.06980290000001332,0.04243399999995745,10.271490099999937
77,0.07048089999989315,0.036795600000004924,10.218522699999994
78,0.08063769999989745,5.246509900000092,11.163885899999968
79,0.06253289999995104,0.03643899999997302,13.190042400000038
80,0.06418110000004162,5.159568899999613,10.423954400000184
81,0.07593259999975999,7.060392100000172,11.182691299999988
82,0.06298139999989871,6.425445800000034,11.651826299999811
83,0.05673789999991641,0.03912239999999656,9.663965700000062
84,0.06684799999993629,0.052731300000232295,11.419842900000276
85,0.0797496999998657,5.9718385000001035,11.206964299999981
86,0.060667600000215316,0.04136239999979807,11.464451099999678
87,0.06552629999987403,0.0391978000002382,11.923986300000252
88,0.06037500000002183,8.458014899999853,9.359496899999613
89,0.06683620000012525,0.04790169999978389,9.111608700000033
90,0.07371620000003531,0.05350490000000718,9.03495920000023
91,0.056653799999821786,0.03658110000014858,9.768100700000105
92,0.07697810000036043,6.65044990000024,9.699295699999766
93,0.07909590000008393,6.074783999999909,10.622832200000175
94,0.07848229999990508,0.05970070000012129,10.730279599999903
95,0.07532240000000456,5.8705675999999585,11.064247899999827
96,0.06309800000008181,0.04198409999980868,9.82422540000016
97,0.07194900000013149,0.04313049999973373,10.596231399999851
98,0.07316769999988537,5.826835500000016,11.118756600000324
99,0.07429700000011508,6.0257407000003695,11.146586699999716
100,0.07933320000029198,4.198147500000232,11.315691699999661
